barcode	date	Row	Column	well	cell_count__total	corpse_count	cell_count__dead	cell_count
MH1_02	2016-06-06 12:34:56	7	14	G14	513.0	31.0	10.0	503.0
MH1_02	2016-06-06 12:34:56	7	15	G15	466.0	58.0	14.0	452.0
MH1_02	2016-06-06 12:34:56	7	16	G16	507.0	35.0	13.0	494.0
MH1_02	2016-06-06 12:34:56	7	17	G17	517.0	35.0	11.0	506.0
MH1_02	2016-06-06 12:34:56	7	18	G18	519.0	37.0	11.0	508.0
MH1_02	2016-06-06 12:34:56	7	19	G19	502.0	32.0	13.0	489.0
MH1_02	2016-06-06 12:34:56	7	20	G20	516.0	35.0	17.0	499.0
MH1_02	2016-06-06 12:34:56	7	21	G21	461.0	66.0	14.0	447.0
MH1_02	2016-06-06 12:34:56	7	22	G22	535.0	36.0	14.0	521.0
MH1_02	2016-06-06 12:34:56	8	3	H03	491.0	32.0	14.0	477.0
MH1_02	2016-06-06 12:34:56	8	4	H04	517.0	33.0	12.0	505.0
MH1_02	2016-06-06 12:34:56	8	5	H05	535.0	29.0	15.0	520.0
MH1_02	2016-06-06 12:34:56	8	6	H06	530.0	36.0	14.0	516.0
MH1_02	2016-06-06 12:34:56	8	7	H07	514.0	36.0	13.0	501.0
MH1_02	2016-06-06 12:34:56	8	8	H08	518.0	33.0	12.0	506.0
MH1_02	2016-06-06 12:34:56	8	9	H09	508.0	28.0	11.0	497.0
MH1_02	2016-06-06 12:34:56	8	10	H10	519.0	28.0	12.0	507.0
MH1_02	2016-06-06 12:34:56	8	11	H11	514.0	32.0	12.0	502.0
MH1_02	2016-06-06 12:34:56	8	12	H12	489.0	32.0	16.0	473.0
MH1_02	2016-06-06 12:34:56	8	13	H13	510.0	36.0	14.0	496.0
MH1_02	2016-06-06 12:34:56	8	14	H14	521.0	33.0	10.0	511.0
MH1_02	2016-06-06 12:34:56	8	15	H15	512.0	27.0	16.0	496.0
MH1_02	2016-06-06 12:34:56	8	16	H16	494.0	36.0	14.0	480.0
MH1_02	2016-06-06 12:34:56	8	17	H17	506.0	33.0	12.0	494.0
MH1_02	2016-06-06 12:34:56	8	18	H18	503.0	32.0	14.0	489.0
MH1_02	2016-06-06 12:34:56	8	19	H19	477.0	50.0	12.0	465.0
MH1_02	2016-06-06 12:34:56	8	20	H20	569.0	33.0	15.0	554.0
MH1_02	2016-06-06 12:34:56	8	21	H21	497.0	35.0	12.0	485.0
MH1_02	2016-06-06 12:34:56	8	22	H22	534.0	31.0	12.0	522.0
MH1_02	2016-06-06 12:34:56	9	3	I03	518.0	35.0	15.0	503.0
MH1_02	2016-06-06 12:34:56	9	4	I04	527.0	36.0	14.0	513.0
MH1_02	2016-06-06 12:34:56	9	5	I05	515.0	31.0	14.0	501.0
MH1_02	2016-06-06 12:34:56	9	6	I06	504.0	33.0	13.0	491.0
MH1_02	2016-06-06 12:34:56	9	7	I07	520.0	30.0	14.0	506.0
MH1_02	2016-06-06 12:34:56	9	8	I08	521.0	36.0	14.0	507.0
MH1_02	2016-06-06 12:34:56	9	9	I09	482.0	37.0	12.0	470.0
MH1_02	2016-06-06 12:34:56	9	10	I10	498.0	30.0	12.0	486.0
MH1_02	2016-06-06 12:34:56	9	11	I11	532.0	36.0	13.0	519.0
MH1_02	2016-06-06 12:34:56	9	12	I12	510.0	33.0	13.0	497.0
MH1_02	2016-06-06 12:34:56	9	13	I13	549.0	40.0	14.0	535.0
MH1_02	2016-06-06 12:34:56	9	14	I14	521.0	27.0	10.0	511.0
MH1_02	2016-06-06 12:34:56	9	15	I15	519.0	35.0	15.0	504.0
MH1_02	2016-06-06 12:34:56	9	16	I16	518.0	30.0	12.0	506.0
MH1_02	2016-06-06 12:34:56	9	17	I17	483.0	35.0	9.0	474.0
MH1_02	2016-06-06 12:34:56	9	18	I18	496.0	32.0	13.0	483.0
MH1_02	2016-06-06 12:34:56	9	19	I19	492.0	38.0	14.0	478.0
MH1_02	2016-06-06 12:34:56	9	20	I20	519.0	31.0	14.0	505.0
MH1_02	2016-06-06 12:34:56	9	21	I21	511.0	34.0	14.0	497.0
MH1_02	2016-06-06 12:34:56	9	22	I22	500.0	34.0	14.0	486.0
MH1_02	2016-06-06 12:34:56	10	3	J03	532.0	35.0	15.0	517.0
MH1_02	2016-06-06 12:34:56	10	4	J04	504.0	22.0	8.0	496.0
MH1_02	2016-06-06 12:34:56	10	5	J05	530.0	30.0	12.0	518.0
MH1_02	2016-06-06 12:34:56	10	6	J06	504.0	36.0	13.0	491.0
MH1_02	2016-06-06 12:34:56	10	7	J07	519.0	36.0	15.0	504.0
MH1_02	2016-06-06 12:34:56	10	8	J08	499.0	39.0	12.0	487.0
MH1_02	2016-06-06 12:34:56	10	9	J09	494.0	32.0	14.0	480.0
MH1_02	2016-06-06 12:34:56	10	10	J10	547.0	28.0	15.0	532.0
MH1_02	2016-06-06 12:34:56	10	11	J11	530.0	36.0	15.0	515.0
MH1_02	2016-06-06 12:34:56	10	12	J12	534.0	34.0	13.0	521.0
MH1_02	2016-06-06 12:34:56	10	13	J13	476.0	51.0	16.0	460.0
MH1_02	2016-06-06 12:34:56	10	14	J14	496.0	34.0	13.0	483.0
MH1_02	2016-06-06 12:34:56	10	15	J15	514.0	38.0	13.0	501.0
MH1_02	2016-06-06 12:34:56	10	16	J16	520.0	35.0	10.0	510.0
MH1_02	2016-06-06 12:34:56	10	17	J17	512.0	30.0	11.0	501.0
MH1_02	2016-06-06 12:34:56	10	18	J18	516.0	35.0	14.0	502.0
MH1_02	2016-06-06 12:34:56	10	19	J19	533.0	42.0	16.0	517.0
MH1_02	2016-06-06 12:34:56	10	20	J20	522.0	38.0	13.0	509.0
MH1_02	2016-06-06 12:34:56	10	21	J21	516.0	35.0	15.0	501.0
MH1_02	2016-06-06 12:34:56	10	22	J22	511.0	28.0	12.0	499.0
MH1_02	2016-06-06 12:34:56	11	3	K03	505.0	29.0	14.0	491.0
MH1_02	2016-06-06 12:34:56	11	4	K04	504.0	34.0	12.0	492.0
MH1_02	2016-06-06 12:34:56	11	5	K05	514.0	36.0	15.0	499.0
MH1_02	2016-06-06 12:34:56	11	6	K06	506.0	32.0	15.0	491.0
MH1_02	2016-06-06 12:34:56	11	7	K07	513.0	35.0	13.0	500.0
MH1_02	2016-06-06 12:34:56	11	8	K08	533.0	33.0	14.0	519.0
MH1_02	2016-06-06 12:34:56	11	9	K09	514.0	37.0	13.0	501.0
MH1_02	2016-06-06 12:34:56	11	10	K10	512.0	33.0	13.0	499.0
MH1_02	2016-06-06 12:34:56	11	11	K11	507.0	35.0	15.0	492.0
MH1_02	2016-06-06 12:34:56	11	12	K12	519.0	31.0	13.0	506.0
MH1_02	2016-06-06 12:34:56	11	13	K13	524.0	30.0	15.0	509.0
MH1_02	2016-06-06 12:34:56	11	14	K14	503.0	34.0	14.0	489.0
MH1_02	2016-06-06 12:34:56	11	15	K15	552.0	35.0	12.0	540.0
MH1_02	2016-06-06 12:34:56	11	16	K16	516.0	36.0	15.0	501.0
MH1_02	2016-06-06 12:34:56	11	17	K17	529.0	37.0	13.0	516.0
MH1_02	2016-06-06 12:34:56	11	18	K18	503.0	34.0	13.0	490.0
MH1_02	2016-06-06 12:34:56	11	19	K19	486.0	40.0	12.0	474.0
MH1_02	2016-06-06 12:34:56	11	20	K20	521.0	34.0	12.0	509.0
MH1_02	2016-06-06 12:34:56	11	21	K21	486.0	39.0	15.0	471.0
MH1_02	2016-06-06 12:34:56	11	22	K22	523.0	37.0	13.0	510.0
MH1_02	2016-06-06 12:34:56	12	3	L03	510.0	30.0	11.0	499.0
MH1_02	2016-06-06 12:34:56	12	4	L04	490.0	35.0	13.0	477.0
MH1_02	2016-06-06 12:34:56	12	5	L05	506.0	31.0	15.0	491.0
MH1_02	2016-06-06 12:34:56	12	6	L06	500.0	36.0	13.0	487.0
MH1_02	2016-06-06 12:34:56	12	7	L07	544.0	31.0	12.0	532.0
MH1_02	2016-06-06 12:34:56	12	8	L08	511.0	31.0	11.0	500.0
MH1_02	2016-06-06 12:34:56	12	9	L09	496.0	37.0	12.0	484.0
MH1_02	2016-06-06 12:34:56	12	10	L10	552.0	29.0	11.0	541.0
MH1_02	2016-06-06 12:34:56	12	11	L11	501.0	32.0	12.0	489.0
MH1_02	2016-06-06 12:34:56	12	12	L12	507.0	30.0	11.0	496.0
MH1_02	2016-06-06 12:34:56	12	13	L13	513.0	29.0	10.0	503.0
MH1_02	2016-06-06 12:34:56	12	14	L14	531.0	37.0	12.0	519.0
MH1_02	2016-06-06 12:34:56	12	15	L15	501.0	29.0	13.0	488.0
MH1_02	2016-06-06 12:34:56	12	16	L16	519.0	31.0	12.0	507.0
MH1_02	2016-06-06 12:34:56	12	17	L17	470.0	57.0	13.0	457.0
MH1_02	2016-06-06 12:34:56	12	18	L18	531.0	30.0	12.0	519.0
MH1_02	2016-06-06 12:34:56	12	19	L19	496.0	39.0	13.0	483.0
MH1_02	2016-06-06 12:34:56	12	20	L20	497.0	26.0	11.0	486.0
MH1_02	2016-06-06 12:34:56	12	21	L21	515.0	28.0	14.0	501.0
MH1_02	2016-06-06 12:34:56	12	22	L22	530.0	29.0	12.0	518.0
MH1_02	2016-06-06 12:34:56	13	3	M03	512.0	38.0	12.0	500.0
MH1_02	2016-06-06 12:34:56	13	4	M04	500.0	33.0	11.0	489.0
MH1_02	2016-06-06 12:34:56	13	5	M05	501.0	31.0	8.0	493.0
MH1_02	2016-06-06 12:34:56	13	6	M06	500.0	31.0	12.0	488.0
MH1_02	2016-06-06 12:34:56	13	7	M07	496.0	29.0	9.0	487.0
MH1_02	2016-06-06 12:34:56	13	8	M08	518.0	33.0	11.0	507.0
MH1_02	2016-06-06 12:34:56	13	9	M09	537.0	32.0	13.0	524.0
MH1_02	2016-06-06 12:34:56	13	10	M10	526.0	32.0	13.0	513.0
MH1_02	2016-06-06 12:34:56	13	11	M11	528.0	32.0	10.0	518.0
MH1_02	2016-06-06 12:34:56	13	12	M12	513.0	34.0	9.0	504.0
MH1_02	2016-06-06 12:34:56	13	13	M13	502.0	37.0	16.0	486.0
MH1_02	2016-06-06 12:34:56	13	14	M14	506.0	36.0	16.0	490.0
MH1_02	2016-06-06 12:34:56	13	15	M15	494.0	28.0	12.0	482.0
MH1_02	2016-06-06 12:34:56	13	16	M16	514.0	29.0	9.0	505.0
MH1_02	2016-06-06 12:34:56	13	17	M17	511.0	32.0	12.0	499.0
MH1_02	2016-06-06 12:34:56	13	18	M18	511.0	29.0	14.0	497.0
MH1_02	2016-06-06 12:34:56	13	19	M19	508.0	34.0	14.0	494.0
MH1_02	2016-06-06 12:34:56	13	20	M20	500.0	33.0	15.0	485.0
MH1_02	2016-06-06 12:34:56	13	21	M21	470.0	55.0	11.0	459.0
MH1_02	2016-06-06 12:34:56	13	22	M22	537.0	40.0	15.0	522.0
MH1_02	2016-06-06 12:34:56	14	3	N03	518.0	32.0	14.0	504.0
MH1_02	2016-06-06 12:34:56	14	4	N04	516.0	35.0	11.0	505.0
MH1_02	2016-06-06 12:34:56	14	5	N05	523.0	37.0	12.0	511.0
MH1_02	2016-06-06 12:34:56	14	6	N06	505.0	27.0	10.0	495.0
MH1_02	2016-06-06 12:34:56	14	7	N07	520.0	37.0	13.0	507.0
MH1_02	2016-06-06 12:34:56	14	8	N08	508.0	33.0	11.0	497.0
MH1_02	2016-06-06 12:34:56	14	9	N09	532.0	36.0	17.0	515.0
MH1_02	2016-06-06 12:34:56	14	10	N10	513.0	29.0	13.0	500.0
MH1_02	2016-06-06 12:34:56	14	11	N11	546.0	34.0	15.0	531.0
MH1_02	2016-06-06 12:34:56	14	12	N12	522.0	31.0	9.0	513.0
MH1_02	2016-06-06 12:34:56	14	13	N13	523.0	32.0	12.0	511.0
MH1_02	2016-06-06 12:34:56	14	14	N14	513.0	30.0	12.0	501.0
MH1_02	2016-06-06 12:34:56	14	15	N15	517.0	41.0	16.0	501.0
MH1_02	2016-06-06 12:34:56	14	16	N16	491.0	30.0	10.0	481.0
MH1_02	2016-06-06 12:34:56	14	17	N17	509.0	33.0	14.0	495.0
MH1_02	2016-06-06 12:34:56	14	18	N18	475.0	52.0	14.0	461.0
MH1_02	2016-06-06 12:34:56	14	19	N19	518.0	31.0	11.0	507.0
MH1_02	2016-06-06 12:34:56	14	20	N20	489.0	31.0	10.0	479.0
MH1_02	2016-06-06 12:34:56	14	21	N21	521.0	36.0	14.0	507.0
MH1_02	2016-06-06 12:34:56	14	22	N22	499.0	36.0	14.0	485.0
MH1_03	2016-06-06 12:34:56	3	3	C03	496.0	38.0	15.0	481.0
MH1_03	2016-06-06 12:34:56	3	4	C04	522.0	39.0	16.0	506.0
MH1_03	2016-06-06 12:34:56	3	5	C05	528.0	35.0	15.0	513.0
MH1_03	2016-06-06 12:34:56	3	6	C06	503.0	35.0	15.0	488.0
MH1_03	2016-06-06 12:34:56	3	7	C07	494.0	40.0	17.0	477.0
MH1_03	2016-06-06 12:34:56	3	8	C08	512.0	34.0	14.0	498.0
MH1_03	2016-06-06 12:34:56	3	9	C09	517.0	30.0	15.0	502.0
MH1_03	2016-06-06 12:34:56	3	10	C10	501.0	35.0	13.0	488.0
MH1_03	2016-06-06 12:34:56	3	11	C11	533.0	27.0	12.0	521.0
MH1_03	2016-06-06 12:34:56	3	12	C12	515.0	34.0	15.0	500.0
MH1_03	2016-06-06 12:34:56	3	13	C13	530.0	31.0	13.0	517.0
MH1_03	2016-06-06 12:34:56	3	14	C14	491.0	37.0	16.0	475.0
MH1_03	2016-06-06 12:34:56	3	15	C15	516.0	36.0	18.0	498.0
MH1_03	2016-06-06 12:34:56	3	16	C16	521.0	36.0	15.0	506.0
MH1_03	2016-06-06 12:34:56	3	17	C17	518.0	33.0	12.0	506.0
MH1_03	2016-06-06 12:34:56	3	18	C18	526.0	32.0	13.0	513.0
MH1_03	2016-06-06 12:34:56	3	19	C19	504.0	36.0	13.0	491.0
MH1_03	2016-06-06 12:34:56	3	20	C20	502.0	37.0	14.0	488.0
MH1_03	2016-06-06 12:34:56	3	21	C21	474.0	48.0	14.0	460.0
MH1_03	2016-06-06 12:34:56	3	22	C22	507.0	35.0	13.0	494.0
MH1_03	2016-06-06 12:34:56	4	3	D03	515.0	33.0	13.0	502.0
MH1_03	2016-06-06 12:34:56	4	4	D04	495.0	31.0	12.0	483.0
MH1_03	2016-06-06 12:34:56	4	5	D05	516.0	27.0	10.0	506.0
MH1_03	2016-06-06 12:34:56	4	6	D06	520.0	40.0	13.0	507.0
MH1_03	2016-06-06 12:34:56	4	7	D07	533.0	36.0	15.0	518.0
MH1_03	2016-06-06 12:34:56	4	8	D08	523.0	31.0	15.0	508.0
MH1_03	2016-06-06 12:34:56	4	9	D09	511.0	33.0	12.0	499.0
MH1_03	2016-06-06 12:34:56	4	10	D10	534.0	34.0	14.0	520.0
MH1_03	2016-06-06 12:34:56	4	11	D11	508.0	35.0	13.0	495.0
MH1_03	2016-06-06 12:34:56	4	12	D12	503.0	31.0	14.0	489.0
MH1_03	2016-06-06 12:34:56	4	13	D13	515.0	33.0	11.0	504.0
MH1_03	2016-06-06 12:34:56	4	14	D14	486.0	36.0	13.0	473.0
MH1_03	2016-06-06 12:34:56	4	15	D15	504.0	29.0	13.0	491.0
MH1_03	2016-06-06 12:34:56	4	16	D16	500.0	30.0	13.0	487.0
MH1_03	2016-06-06 12:34:56	4	17	D17	491.0	29.0	12.0	479.0
MH1_03	2016-06-06 12:34:56	4	18	D18	504.0	38.0	12.0	492.0
MH1_03	2016-06-06 12:34:56	4	19	D19	516.0	34.0	10.0	506.0
MH1_03	2016-06-06 12:34:56	4	20	D20	529.0	33.0	13.0	516.0
MH1_03	2016-06-06 12:34:56	4	21	D21	503.0	30.0	12.0	491.0
MH1_03	2016-06-06 12:34:56	4	22	D22	527.0	35.0	11.0	516.0
MH1_03	2016-06-06 12:34:56	5	3	E03	511.0	30.0	12.0	499.0
MH1_03	2016-06-06 12:34:56	5	4	E04	498.0	28.0	12.0	486.0
MH1_03	2016-06-06 12:34:56	5	5	E05	534.0	36.0	12.0	522.0
MH1_03	2016-06-06 12:34:56	5	6	E06	510.0	30.0	14.0	496.0
MH1_03	2016-06-06 12:34:56	5	7	E07	515.0	32.0	10.0	505.0
MH1_03	2016-06-06 12:34:56	5	8	E08	518.0	30.0	12.0	506.0
MH1_03	2016-06-06 12:34:56	5	9	E09	545.0	37.0	14.0	531.0
MH1_03	2016-06-06 12:34:56	5	10	E10	520.0	24.0	12.0	508.0
MH1_03	2016-06-06 12:34:56	5	11	E11	490.0	33.0	15.0	475.0
MH1_03	2016-06-06 12:34:56	5	12	E12	522.0	42.0	15.0	507.0
MH1_03	2016-06-06 12:34:56	5	13	E13	505.0	28.0	12.0	493.0
MH1_03	2016-06-06 12:34:56	5	14	E14	513.0	34.0	11.0	502.0
MH1_03	2016-06-06 12:34:56	5	15	E15	528.0	36.0	13.0	515.0
MH1_03	2016-06-06 12:34:56	5	16	E16	505.0	38.0	12.0	493.0
MH1_03	2016-06-06 12:34:56	5	17	E17	500.0	30.0	9.0	491.0
MH1_03	2016-06-06 12:34:56	5	18	E18	518.0	47.0	15.0	503.0
MH1_03	2016-06-06 12:34:56	5	19	E19	516.0	31.0	11.0	505.0
MH1_03	2016-06-06 12:34:56	5	20	E20	520.0	38.0	14.0	506.0
MH1_03	2016-06-06 12:34:56	5	21	E21	504.0	30.0	12.0	492.0
MH1_03	2016-06-06 12:34:56	5	22	E22	505.0	35.0	13.0	492.0
MH1_03	2016-06-06 12:34:56	6	3	F03	479.0	51.0	15.0	464.0
MH1_03	2016-06-06 12:34:56	6	4	F04	507.0	35.0	12.0	495.0
MH1_03	2016-06-06 12:34:56	6	5	F05	506.0	36.0	12.0	494.0
MH1_03	2016-06-06 12:34:56	6	6	F06	514.0	35.0	12.0	502.0
MH1_03	2016-06-06 12:34:56	6	7	F07	512.0	32.0	13.0	499.0
MH1_03	2016-06-06 12:34:56	6	8	F08	534.0	37.0	15.0	519.0
MH1_03	2016-06-06 12:34:56	6	9	F09	491.0	41.0	16.0	475.0
MH1_03	2016-06-06 12:34:56	6	10	F10	490.0	31.0	13.0	477.0
MH1_03	2016-06-06 12:34:56	6	11	F11	519.0	31.0	12.0	507.0
MH1_03	2016-06-06 12:34:56	6	12	F12	544.0	29.0	10.0	534.0
MH1_03	2016-06-06 12:34:56	6	13	F13	505.0	32.0	16.0	489.0
MH1_03	2016-06-06 12:34:56	6	14	F14	521.0	29.0	11.0	510.0
MH1_03	2016-06-06 12:34:56	6	15	F15	492.0	25.0	11.0	481.0
MH1_03	2016-06-06 12:34:56	6	16	F16	523.0	33.0	11.0	512.0
MH1_03	2016-06-06 12:34:56	6	17	F17	540.0	32.0	14.0	526.0
MH1_03	2016-06-06 12:34:56	6	18	F18	529.0	31.0	11.0	518.0
MH1_03	2016-06-06 12:34:56	6	19	F19	504.0	28.0	10.0	494.0
MH1_03	2016-06-06 12:34:56	6	20	F20	497.0	34.0	11.0	486.0
MH1_03	2016-06-06 12:34:56	6	21	F21	535.0	39.0	14.0	521.0
MH1_03	2016-06-06 12:34:56	6	22	F22	520.0	31.0	10.0	510.0
MH1_03	2016-06-06 12:34:56	7	3	G03	532.0	31.0	10.0	522.0
MH1_03	2016-06-06 12:34:56	7	4	G04	526.0	31.0	15.0	511.0
MH1_03	2016-06-06 12:34:56	7	5	G05	495.0	34.0	13.0	482.0
MH1_03	2016-06-06 12:34:56	7	6	G06	511.0	34.0	10.0	501.0
MH1_03	2016-06-06 12:34:56	7	7	G07	492.0	36.0	12.0	480.0
MH1_03	2016-06-06 12:34:56	7	8	G08	521.0	28.0	10.0	511.0
MH1_03	2016-06-06 12:34:56	7	9	G09	508.0	39.0	13.0	495.0
MH1_03	2016-06-06 12:34:56	7	10	G10	537.0	34.0	12.0	525.0
MH1_03	2016-06-06 12:34:56	7	11	G11	501.0	27.0	13.0	488.0
MH1_03	2016-06-06 12:34:56	7	12	G12	501.0	30.0	10.0	491.0
MH1_03	2016-06-06 12:34:56	7	13	G13	498.0	37.0	12.0	486.0
MH1_03	2016-06-06 12:34:56	7	14	G14	528.0	36.0	14.0	514.0
MH1_03	2016-06-06 12:34:56	7	15	G15	512.0	37.0	14.0	498.0
MH1_03	2016-06-06 12:34:56	7	16	G16	512.0	29.0	14.0	498.0
MH1_03	2016-06-06 12:34:56	7	17	G17	502.0	32.0	11.0	491.0
MH1_03	2016-06-06 12:34:56	7	18	G18	513.0	27.0	12.0	501.0
MH1_03	2016-06-06 12:34:56	7	19	G19	505.0	31.0	13.0	492.0
MH1_03	2016-06-06 12:34:56	7	20	G20	473.0	46.0	14.0	459.0
MH1_03	2016-06-06 12:34:56	7	21	G21	543.0	28.0	11.0	532.0
MH1_03	2016-06-06 12:34:56	7	22	G22	535.0	28.0	10.0	525.0
MH1_03	2016-06-06 12:34:56	8	3	H03	526.0	35.0	12.0	514.0
MH1_03	2016-06-06 12:34:56	8	4	H04	517.0	33.0	13.0	504.0
MH1_03	2016-06-06 12:34:56	8	5	H05	529.0	31.0	13.0	516.0
MH1_03	2016-06-06 12:34:56	8	6	H06	507.0	37.0	15.0	492.0
MH1_03	2016-06-06 12:34:56	8	7	H07	513.0	33.0	14.0	499.0
MH1_03	2016-06-06 12:34:56	8	8	H08	525.0	37.0	14.0	511.0
MH1_03	2016-06-06 12:34:56	8	9	H09	502.0	35.0	13.0	489.0
MH1_03	2016-06-06 12:34:56	8	10	H10	508.0	28.0	12.0	496.0
MH1_03	2016-06-06 12:34:56	8	11	H11	524.0	36.0	12.0	512.0
MH1_03	2016-06-06 12:34:56	8	12	H12	531.0	32.0	12.0	519.0
MH1_03	2016-06-06 12:34:56	8	13	H13	495.0	31.0	12.0	483.0
MH1_03	2016-06-06 12:34:56	8	14	H14	516.0	40.0	15.0	501.0
MH1_03	2016-06-06 12:34:56	8	15	H15	508.0	35.0	14.0	494.0
MH1_03	2016-06-06 12:34:56	8	16	H16	547.0	35.0	12.0	535.0
MH1_03	2016-06-06 12:34:56	8	17	H17	532.0	27.0	10.0	522.0
MH1_03	2016-06-06 12:34:56	8	18	H18	507.0	40.0	18.0	489.0
MH1_03	2016-06-06 12:34:56	8	19	H19	517.0	39.0	13.0	504.0
MH1_03	2016-06-06 12:34:56	8	20	H20	512.0	32.0	14.0	498.0
MH1_03	2016-06-06 12:34:56	8	21	H21	527.0	26.0	11.0	516.0
MH1_03	2016-06-06 12:34:56	8	22	H22	514.0	36.0	12.0	502.0
MH1_03	2016-06-06 12:34:56	9	3	I03	496.0	34.0	13.0	483.0
MH1_03	2016-06-06 12:34:56	9	4	I04	512.0	28.0	13.0	499.0
MH1_03	2016-06-06 12:34:56	9	5	I05	515.0	34.0	12.0	503.0
MH1_03	2016-06-06 12:34:56	9	6	I06	516.0	35.0	14.0	502.0
MH1_03	2016-06-06 12:34:56	9	7	I07	516.0	31.0	14.0	502.0
MH1_03	2016-06-06 12:34:56	9	8	I08	493.0	34.0	15.0	478.0
MH1_03	2016-06-06 12:34:56	9	9	I09	523.0	31.0	13.0	510.0
MH1_03	2016-06-06 12:34:56	9	10	I10	534.0	30.0	11.0	523.0
MH1_03	2016-06-06 12:34:56	9	11	I11	482.0	45.0	16.0	466.0
MH1_03	2016-06-06 12:34:56	9	12	I12	514.0	27.0	10.0	504.0
MH1_03	2016-06-06 12:34:56	9	13	I13	514.0	34.0	15.0	499.0
MH1_03	2016-06-06 12:34:56	9	14	I14	513.0	33.0	12.0	501.0
MH1_03	2016-06-06 12:34:56	9	15	I15	506.0	31.0	11.0	495.0
MH1_03	2016-06-06 12:34:56	9	16	I16	517.0	29.0	12.0	505.0
MH1_03	2016-06-06 12:34:56	9	17	I17	518.0	36.0	14.0	504.0
MH1_03	2016-06-06 12:34:56	9	18	I18	537.0	29.0	13.0	524.0
MH1_03	2016-06-06 12:34:56	9	19	I19	502.0	33.0	12.0	490.0
MH1_03	2016-06-06 12:34:56	9	20	I20	524.0	36.0	13.0	511.0
MH1_03	2016-06-06 12:34:56	9	21	I21	505.0	31.0	13.0	492.0
MH1_03	2016-06-06 12:34:56	9	22	I22	507.0	35.0	14.0	493.0
MH1_03	2016-06-06 12:34:56	10	3	J03	512.0	29.0	13.0	499.0
MH1_03	2016-06-06 12:34:56	10	4	J04	520.0	33.0	13.0	507.0
MH1_03	2016-06-06 12:34:56	10	5	J05	505.0	24.0	10.0	495.0
MH1_03	2016-06-06 12:34:56	10	6	J06	503.0	29.0	12.0	491.0
MH1_03	2016-06-06 12:34:56	10	7	J07	542.0	34.0	12.0	530.0
MH1_03	2016-06-06 12:34:56	10	8	J08	518.0	35.0	12.0	506.0
MH1_03	2016-06-06 12:34:56	10	9	J09	538.0	36.0	12.0	526.0
MH1_03	2016-06-06 12:34:56	10	10	J10	523.0	28.0	14.0	509.0
MH1_03	2016-06-06 12:34:56	10	11	J11	482.0	44.0	14.0	468.0
MH1_03	2016-06-06 12:34:56	10	12	J12	505.0	40.0	15.0	490.0
MH1_03	2016-06-06 12:34:56	10	13	J13	490.0	36.0	9.0	481.0
MH1_03	2016-06-06 12:34:56	10	14	J14	501.0	30.0	12.0	489.0
MH1_03	2016-06-06 12:34:56	10	15	J15	504.0	34.0	11.0	493.0
MH1_03	2016-06-06 12:34:56	10	16	J16	509.0	34.0	17.0	492.0
MH1_03	2016-06-06 12:34:56	10	17	J17	484.0	38.0	16.0	468.0
MH1_03	2016-06-06 12:34:56	10	18	J18	518.0	36.0	15.0	503.0
MH1_03	2016-06-06 12:34:56	10	19	J19	501.0	35.0	13.0	488.0
MH1_03	2016-06-06 12:34:56	10	20	J20	491.0	29.0	10.0	481.0
MH1_03	2016-06-06 12:34:56	10	21	J21	503.0	36.0	12.0	491.0
MH1_03	2016-06-06 12:34:56	10	22	J22	516.0	35.0	15.0	501.0
MH1_03	2016-06-06 12:34:56	11	3	K03	504.0	38.0	14.0	490.0
MH1_03	2016-06-06 12:34:56	11	4	K04	520.0	34.0	15.0	505.0
MH1_03	2016-06-06 12:34:56	11	5	K05	534.0	30.0	10.0	524.0
MH1_03	2016-06-06 12:34:56	11	6	K06	501.0	33.0	14.0	487.0
MH1_03	2016-06-06 12:34:56	11	7	K07	517.0	37.0	11.0	506.0
MH1_03	2016-06-06 12:34:56	11	8	K08	502.0	31.0	11.0	491.0
MH1_03	2016-06-06 12:34:56	11	9	K09	520.0	30.0	11.0	509.0
MH1_03	2016-06-06 12:34:56	11	10	K10	504.0	32.0	13.0	491.0
MH1_03	2016-06-06 12:34:56	11	11	K11	549.0	34.0	12.0	537.0
MH1_03	2016-06-06 12:34:56	11	12	K12	508.0	35.0	16.0	492.0
MH1_03	2016-06-06 12:34:56	11	13	K13	530.0	41.0	13.0	517.0
MH1_03	2016-06-06 12:34:56	11	14	K14	516.0	36.0	10.0	506.0
MH1_03	2016-06-06 12:34:56	11	15	K15	522.0	32.0	12.0	510.0
MH1_03	2016-06-06 12:34:56	11	16	K16	480.0	41.0	12.0	468.0
MH1_03	2016-06-06 12:34:56	11	17	K17	537.0	36.0	11.0	526.0
MH1_03	2016-06-06 12:34:56	11	18	K18	512.0	35.0	12.0	500.0
MH1_03	2016-06-06 12:34:56	11	19	K19	516.0	36.0	12.0	504.0
MH1_03	2016-06-06 12:34:56	11	20	K20	505.0	41.0	19.0	486.0
MH1_03	2016-06-06 12:34:56	11	21	K21	504.0	35.0	16.0	488.0
MH1_03	2016-06-06 12:34:56	11	22	K22	483.0	37.0	15.0	468.0
MH1_03	2016-06-06 12:34:56	12	3	L03	513.0	33.0	12.0	501.0
MH1_03	2016-06-06 12:34:56	12	4	L04	516.0	33.0	12.0	504.0
MH1_03	2016-06-06 12:34:56	12	5	L05	541.0	36.0	13.0	528.0
