barcode,cell_line,identifier,role,timepoint,well,agent1,agent2,agent3,concentration1,concentration2,concentration3
041018_combo_1,CL_1,DMSO,negative_control,72,B05,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_22",treatment,72,B06,agent_1,agent_2,,1.0,0.1,
041018_combo_1,CL_1,"agent_1, agent_2_59",treatment,72,B07,agent_1,agent_2,,0.01,0.0316,
041018_combo_1,CL_1,DMSO,negative_control,72,B08,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,B09,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_3_5",treatment,72,B10,agent_1,agent_3,,10.0,0.0316,
041018_combo_1,CL_1,"agent_1, agent_2_28",treatment,72,B11,agent_1,agent_2,,0.3162,3.1623,
041018_combo_1,CL_1,DMSO,negative_control,72,B12,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_3_3,treatment,72,B13,agent_3,,,0.3162,,
041018_combo_1,CL_1,"agent_1, agent_2_3",treatment,72,B14,agent_1,agent_2,,10.0,0.3162,
041018_combo_1,CL_1,DMSO,negative_control,72,B15,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_75",treatment,72,B16,agent_1,agent_2,,0.001,0.3162,
041018_combo_1,CL_1,DMSO,negative_control,72,B17,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_30",treatment,72,B18,agent_1,agent_2,,0.3162,0.3162,
041018_combo_1,CL_1,"agent_1, agent_2_51",treatment,72,B19,agent_1,agent_2,,0.0316,0.01,
041018_combo_1,CL_1,agent_3_1,treatment,72,B20,agent_3,,,3.1623,,
041018_combo_1,CL_1,"agent_1, agent_2_74",treatment,72,B21,agent_1,agent_2,,0.001,1.0,
041018_combo_1,CL_1,DMSO,negative_control,72,B22,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,B23,DMSO,,,0.0,,
041018_combo_1,,,,72,B24,,,,0.0,,
041018_combo_1,,,,72,C01,,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,C02,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,C03,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,C04,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,C05,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,C06,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_5",treatment,72,C07,agent_1,agent_2,,10.0,0.0316,
041018_combo_1,CL_1,"agent_1, agent_3_8",treatment,72,C08,agent_1,agent_3,,10.0,0.001,
041018_combo_1,CL_1,"agent_1, agent_2_7",treatment,72,C09,agent_1,agent_2,,10.0,0.0032,
041018_combo_1,CL_1,DMSO,negative_control,72,C10,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_0",treatment,72,C11,agent_1,agent_2,agent_3,10.0,10.0,10.0
041018_combo_1,CL_1,DMSO,negative_control,72,C12,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_8",treatment,72,C13,agent_1,agent_2,agent_3,0.001,0.001,0.001
041018_combo_1,CL_1,"agent_1, agent_2_67",treatment,72,C14,agent_1,agent_2,,0.0032,0.1,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_9",treatment,72,C15,agent_1,agent_2,agent_3,0.1,0.1,0.1
041018_combo_1,CL_1,DMSO,negative_control,72,C16,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,C17,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_61",treatment,72,C18,agent_1,agent_2,,0.01,0.0032,
041018_combo_1,CL_1,"agent_1, agent_2_46",treatment,72,C19,agent_1,agent_2,,0.0316,3.1623,
041018_combo_1,CL_1,DMSO,negative_control,72,C20,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_2, agent_3_5",treatment,72,C21,agent_2,agent_3,,0.0316,0.0316,
041018_combo_1,CL_1,"agent_1, agent_2_55",treatment,72,C22,agent_1,agent_2,,0.01,3.1623,
041018_combo_1,CL_1,DMSO,negative_control,72,C23,DMSO,,,0.0,,
041018_combo_1,,,,72,C24,,,,0.0,,
041018_combo_1,,,,72,D01,,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_79",treatment,72,D02,agent_1,agent_2,,0.001,0.0032,
041018_combo_1,CL_1,DMSO,negative_control,72,D03,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,D04,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,D05,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_5",treatment,72,D06,agent_1,agent_2,agent_3,0.0316,0.0316,0.0316
041018_combo_1,CL_1,DMSO,negative_control,72,D07,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,D08,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_25",treatment,72,D09,agent_1,agent_2,,1.0,0.0032,
041018_combo_1,CL_1,DMSO,negative_control,72,D10,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,D11,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,D12,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_2",treatment,72,D13,agent_1,agent_2,agent_3,1.0,1.0,1.0
041018_combo_1,CL_1,DMSO,negative_control,72,D14,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,D15,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_2_0,treatment,72,D16,agent_2,,,10.0,,
041018_combo_1,CL_1,"agent_1, agent_2_6",treatment,72,D17,agent_1,agent_2,,10.0,0.01,
041018_combo_1,CL_1,DMSO,negative_control,72,D18,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,D19,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_37",treatment,72,D20,agent_1,agent_2,,0.1,3.1623,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_11",treatment,72,D21,agent_1,agent_2,agent_3,0.0316,0.0316,0.0316
041018_combo_1,CL_1,DMSO,negative_control,72,D22,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,D23,DMSO,,,0.0,,
041018_combo_1,,,,72,D24,,,,0.0,,
041018_combo_1,,,,72,E01,,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_14",treatment,72,E02,agent_1,agent_2,agent_3,0.0032,0.0032,0.0032
041018_combo_1,CL_1,"agent_1, agent_2_64",treatment,72,E03,agent_1,agent_2,,0.0032,3.1623,
041018_combo_1,CL_1,DMSO,negative_control,72,E04,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,E05,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_32",treatment,72,E06,agent_1,agent_2,,0.3162,0.0316,
041018_combo_1,CL_1,DMSO,negative_control,72,E07,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,E08,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_1_0,treatment,72,E09,agent_1,,,10.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,E10,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,E11,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,E12,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,E13,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_47",treatment,72,E14,agent_1,agent_2,,0.0316,1.0,
041018_combo_1,CL_1,"agent_2, agent_3_6",treatment,72,E15,agent_2,agent_3,,0.01,0.01,
041018_combo_1,CL_1,"agent_1, agent_2_27",treatment,72,E16,agent_1,agent_2,,0.3162,10.0,
041018_combo_1,CL_1,DMSO,negative_control,72,E17,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,E18,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,E19,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,E20,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_2",treatment,72,E21,agent_1,agent_2,,10.0,1.0,
041018_combo_1,CL_1,DMSO,negative_control,72,E22,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,E23,DMSO,,,0.0,,
041018_combo_1,,,,72,E24,,,,0.0,,
041018_combo_1,,,,72,F01,,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_42",treatment,72,F02,agent_1,agent_2,,0.1,0.01,
041018_combo_1,CL_1,"agent_1, agent_2_0",treatment,72,F03,agent_1,agent_2,,10.0,10.0,
041018_combo_1,CL_1,"agent_1, agent_2_17",treatment,72,F04,agent_1,agent_2,,3.1623,0.001,
041018_combo_1,CL_1,"agent_1, agent_2_76",treatment,72,F05,agent_1,agent_2,,0.001,0.1,
041018_combo_1,CL_1,DMSO,negative_control,72,F06,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_56",treatment,72,F07,agent_1,agent_2,,0.01,1.0,
041018_combo_1,CL_1,DMSO,negative_control,72,F08,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_48",treatment,72,F09,agent_1,agent_2,,0.0316,0.3162,
041018_combo_1,CL_1,DMSO,negative_control,72,F10,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,F11,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,F12,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_3_3",treatment,72,F13,agent_1,agent_3,,10.0,0.3162,
041018_combo_1,CL_1,agent_3_8,treatment,72,F14,agent_3,,,0.001,,
041018_combo_1,CL_1,DMSO,negative_control,72,F15,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_20",treatment,72,F16,agent_1,agent_2,,1.0,1.0,
041018_combo_1,CL_1,DMSO,negative_control,72,F17,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,F18,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_15",treatment,72,F19,agent_1,agent_2,,3.1623,0.01,
041018_combo_1,CL_1,"agent_2, agent_3_0",treatment,72,F20,agent_2,agent_3,,10.0,10.0,
041018_combo_1,CL_1,"agent_1, agent_2_9",treatment,72,F21,agent_1,agent_2,,3.1623,10.0,
041018_combo_1,CL_1,"agent_2, agent_3_3",treatment,72,F22,agent_2,agent_3,,0.3162,0.3162,
041018_combo_1,CL_1,DMSO,negative_control,72,F23,DMSO,,,0.0,,
041018_combo_1,,,,72,F24,,,,0.0,,
041018_combo_1,,,,72,G01,,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_62",treatment,72,G02,agent_1,agent_2,,0.01,0.001,
041018_combo_1,CL_1,"agent_1, agent_2_36",treatment,72,G03,agent_1,agent_2,,0.1,10.0,
041018_combo_1,CL_1,"agent_1, agent_2_49",treatment,72,G04,agent_1,agent_2,,0.0316,0.1,
041018_combo_1,CL_1,DMSO,negative_control,72,G05,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,G06,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,G07,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,G08,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_1",treatment,72,G09,agent_1,agent_2,,10.0,3.1623,
041018_combo_1,CL_1,DMSO,negative_control,72,G10,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_66",treatment,72,G11,agent_1,agent_2,,0.0032,0.3162,
041018_combo_1,CL_1,agent_2_7,treatment,72,G12,agent_2,,,0.0032,,
041018_combo_1,CL_1,DMSO,negative_control,72,G13,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_3_1",treatment,72,G14,agent_1,agent_3,,10.0,3.1623,
041018_combo_1,CL_1,"agent_1, agent_2_54",treatment,72,G15,agent_1,agent_2,,0.01,10.0,
041018_combo_1,CL_1,DMSO,negative_control,72,G16,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_44",treatment,72,G17,agent_1,agent_2,,0.1,0.001,
041018_combo_1,CL_1,DMSO,negative_control,72,G18,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_11",treatment,72,G19,agent_1,agent_2,,3.1623,1.0,
041018_combo_1,CL_1,DMSO,negative_control,72,G20,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,G21,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,G22,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_39",treatment,72,G23,agent_1,agent_2,,0.1,0.3162,
041018_combo_1,,,,72,G24,,,,0.0,,
041018_combo_1,,,,72,H01,,,,0.0,,
041018_combo_1,CL_1,"agent_2, agent_3_2",treatment,72,H02,agent_2,agent_3,,1.0,1.0,
041018_combo_1,CL_1,DMSO,negative_control,72,H03,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H04,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H05,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H06,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H07,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_31",treatment,72,H08,agent_1,agent_2,,0.3162,0.1,
041018_combo_1,CL_1,"agent_1, agent_2_8",treatment,72,H09,agent_1,agent_2,,10.0,0.001,
041018_combo_1,CL_1,DMSO,negative_control,72,H10,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H11,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H12,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H13,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H14,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H15,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_41",treatment,72,H16,agent_1,agent_2,,0.1,0.0316,
041018_combo_1,CL_1,"agent_2, agent_3_8",treatment,72,H17,agent_2,agent_3,,0.001,0.001,
041018_combo_1,CL_1,DMSO,negative_control,72,H18,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H19,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_65",treatment,72,H20,agent_1,agent_2,,0.0032,1.0,
041018_combo_1,CL_1,DMSO,negative_control,72,H21,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H22,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,H23,DMSO,,,0.0,,
041018_combo_1,,,,72,H24,,,,0.0,,
041018_combo_1,,,,72,I01,,,,0.0,,
041018_combo_1,CL_1,"agent_2, agent_3_1",treatment,72,I02,agent_2,agent_3,,3.1623,3.1623,
041018_combo_1,CL_1,DMSO,negative_control,72,I03,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,I04,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_2_8,treatment,72,I05,agent_2,,,0.001,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_15",treatment,72,I06,agent_1,agent_2,agent_3,3.1623,3.1623,3.1623
041018_combo_1,CL_1,"agent_1, agent_2_35",treatment,72,I07,agent_1,agent_2,,0.3162,0.001,
041018_combo_1,CL_1,DMSO,negative_control,72,I08,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_40",treatment,72,I09,agent_1,agent_2,,0.1,0.1,
041018_combo_1,CL_1,DMSO,negative_control,72,I10,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_19",treatment,72,I11,agent_1,agent_2,,1.0,3.1623,
041018_combo_1,CL_1,agent_1_5,treatment,72,I12,agent_1,,,0.0316,,
041018_combo_1,CL_1,agent_3_5,treatment,72,I13,agent_3,,,0.0316,,
041018_combo_1,CL_1,DMSO,negative_control,72,I14,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_23",treatment,72,I15,agent_1,agent_2,,1.0,0.0316,
041018_combo_1,CL_1,"agent_1, agent_3_0",treatment,72,I16,agent_1,agent_3,,10.0,10.0,
041018_combo_1,CL_1,agent_3_4,treatment,72,I17,agent_3,,,0.1,,
041018_combo_1,CL_1,DMSO,negative_control,72,I18,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,I19,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_43",treatment,72,I20,agent_1,agent_2,,0.1,0.0032,
041018_combo_1,CL_1,agent_2_2,treatment,72,I21,agent_2,,,1.0,,
041018_combo_1,CL_1,"agent_1, agent_2_80",treatment,72,I22,agent_1,agent_2,,0.001,0.001,
041018_combo_1,CL_1,"agent_1, agent_2_58",treatment,72,I23,agent_1,agent_2,,0.01,0.1,
041018_combo_1,,,,72,I24,,,,0.0,,
041018_combo_1,,,,72,J01,,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,J02,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_34",treatment,72,J03,agent_1,agent_2,,0.3162,0.0032,
041018_combo_1,CL_1,DMSO,negative_control,72,J04,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_4",treatment,72,J05,agent_1,agent_2,agent_3,0.1,0.1,0.1
041018_combo_1,CL_1,"agent_1, agent_2_69",treatment,72,J06,agent_1,agent_2,,0.0032,0.01,
041018_combo_1,CL_1,"agent_1, agent_2_26",treatment,72,J07,agent_1,agent_2,,1.0,0.001,
041018_combo_1,CL_1,DMSO,negative_control,72,J08,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,J09,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_1",treatment,72,J10,agent_1,agent_2,agent_3,3.1623,3.1623,3.1623
041018_combo_1,CL_1,DMSO,negative_control,72,J11,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_14",treatment,72,J12,agent_1,agent_2,,3.1623,0.0316,
041018_combo_1,CL_1,"agent_1, agent_2_10",treatment,72,J13,agent_1,agent_2,,3.1623,3.1623,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_7",treatment,72,J14,agent_1,agent_2,agent_3,0.0032,0.0032,0.0032
041018_combo_1,CL_1,DMSO,negative_control,72,J15,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,J16,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,J17,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_70",treatment,72,J18,agent_1,agent_2,,0.0032,0.0032,
041018_combo_1,CL_1,DMSO,negative_control,72,J19,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_3_7",treatment,72,J20,agent_1,agent_3,,10.0,0.0032,
041018_combo_1,CL_1,DMSO,negative_control,72,J21,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,J22,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_1_6,treatment,72,J23,agent_1,,,0.01,,
041018_combo_1,,,,72,J24,,,,0.0,,
041018_combo_1,,,,72,K01,,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,K02,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,K03,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,K04,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_45",treatment,72,K05,agent_1,agent_2,,0.0316,10.0,
041018_combo_1,CL_1,agent_2_1,treatment,72,K06,agent_2,,,3.1623,,
041018_combo_1,CL_1,DMSO,negative_control,72,K07,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_21",treatment,72,K08,agent_1,agent_2,,1.0,0.3162,
041018_combo_1,CL_1,DMSO,negative_control,72,K09,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_12",treatment,72,K10,agent_1,agent_2,,3.1623,0.3162,
041018_combo_1,CL_1,DMSO,negative_control,72,K11,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_16",treatment,72,K12,agent_1,agent_2,,3.1623,0.0032,
041018_combo_1,CL_1,DMSO,negative_control,72,K13,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,K14,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_71",treatment,72,K15,agent_1,agent_2,,0.0032,0.001,
041018_combo_1,CL_1,DMSO,negative_control,72,K16,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,K17,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_77",treatment,72,K18,agent_1,agent_2,,0.001,0.0316,
041018_combo_1,CL_1,DMSO,negative_control,72,K19,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,K20,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_3_6,treatment,72,K21,agent_3,,,0.01,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_10",treatment,72,K22,agent_1,agent_2,agent_3,0.01,0.01,0.01
041018_combo_1,CL_1,DMSO,negative_control,72,K23,DMSO,,,0.0,,
041018_combo_1,,,,72,K24,,,,0.0,,
041018_combo_1,,,,72,L01,,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,L02,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,L03,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_3_7,treatment,72,L04,agent_3,,,0.0032,,
041018_combo_1,CL_1,DMSO,negative_control,72,L05,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_63",treatment,72,L06,agent_1,agent_2,,0.0032,10.0,
041018_combo_1,CL_1,DMSO,negative_control,72,L07,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,L08,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_1_7,treatment,72,L09,agent_1,,,0.0032,,
041018_combo_1,CL_1,agent_1_2,treatment,72,L10,agent_1,,,1.0,,
041018_combo_1,CL_1,"agent_1, agent_2_13",treatment,72,L11,agent_1,agent_2,,3.1623,0.1,
041018_combo_1,CL_1,agent_3_0,treatment,72,L12,agent_3,,,10.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,L13,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_12",treatment,72,L14,agent_1,agent_2,agent_3,0.001,0.001,0.001
041018_combo_1,CL_1,"agent_1, agent_2_18",treatment,72,L15,agent_1,agent_2,,1.0,10.0,
041018_combo_1,CL_1,DMSO,negative_control,72,L16,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,L17,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_2_3,treatment,72,L18,agent_2,,,0.3162,,
041018_combo_1,CL_1,DMSO,negative_control,72,L19,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_1_3,treatment,72,L20,agent_1,,,0.3162,,
041018_combo_1,CL_1,DMSO,negative_control,72,L21,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,L22,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,L23,DMSO,,,0.0,,
041018_combo_1,,,,72,L24,,,,0.0,,
041018_combo_1,,,,72,M01,,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_38",treatment,72,M02,agent_1,agent_2,,0.1,1.0,
041018_combo_1,CL_1,DMSO,negative_control,72,M03,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_29",treatment,72,M04,agent_1,agent_2,,0.3162,1.0,
041018_combo_1,CL_1,"agent_1, agent_3_6",treatment,72,M05,agent_1,agent_3,,10.0,0.01,
041018_combo_1,CL_1,DMSO,negative_control,72,M06,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,M07,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_17",treatment,72,M08,agent_1,agent_2,agent_3,1.0,1.0,1.0
041018_combo_1,CL_1,DMSO,negative_control,72,M09,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,M10,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,M11,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,M12,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_60",treatment,72,M13,agent_1,agent_2,,0.01,0.01,
041018_combo_1,CL_1,DMSO,negative_control,72,M14,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,M15,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,M16,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2, agent_3_6",treatment,72,M17,agent_1,agent_2,agent_3,0.01,0.01,0.01
041018_combo_1,CL_1,"agent_1, agent_2_24",treatment,72,M18,agent_1,agent_2,,1.0,0.01,
041018_combo_1,CL_1,agent_1_4,treatment,72,M19,agent_1,,,0.1,,
041018_combo_1,CL_1,"agent_1, agent_2_68",treatment,72,M20,agent_1,agent_2,,0.0032,0.0316,
041018_combo_1,CL_1,DMSO,negative_control,72,M21,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_52",treatment,72,M22,agent_1,agent_2,,0.0316,0.0032,
041018_combo_1,CL_1,"agent_1, agent_2_57",treatment,72,M23,agent_1,agent_2,,0.01,0.3162,
041018_combo_1,,,,72,M24,,,,0.0,,
041018_combo_1,,,,72,N01,,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N02,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N03,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N04,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_2, agent_3_4",treatment,72,N05,agent_2,agent_3,,0.1,0.1,
041018_combo_1,CL_1,DMSO,negative_control,72,N06,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_3_4",treatment,72,N07,agent_1,agent_3,,10.0,0.1,
041018_combo_1,CL_1,"agent_1, agent_2_73",treatment,72,N08,agent_1,agent_2,,0.001,3.1623,
041018_combo_1,CL_1,DMSO,negative_control,72,N09,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N10,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N11,DMSO,,,0.0,,
041018_combo_1,CL_1,agent_1_8,treatment,72,N12,agent_1,,,0.001,,
041018_combo_1,CL_1,DMSO,negative_control,72,N13,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N14,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N15,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N16,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N17,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N18,DMSO,,,0.0,,
041018_combo_1,CL_1,DMSO,negative_control,72,N19,DMSO,,,0.0,,
041018_combo_1,CL_1,"agent_1, agent_2_53",treatment,72,N20,agent_1,agent_2,,0.0316,0.001,
041018_combo_1,CL_1,agent_2_5,treatment,72,N21,agent_2,,,0.0316,,
